,Date,TESSEVATN,AURSJOEN,RAUDDALSVATN,BREIDALSVATN
5089,07/12/1970,96.345139,38.079651,106.373405,51.727043
5090,08/12/1970,NA,37.82019,NA,NA
5091,09/12/1970,NA,37.494873,102.439438,NA
5092,10/12/1970,NA,37.234619,NA,50.280102
5093,11/12/1970,NA,37.040222,98.627914,NA
5094,12/12/1970,NA,36.845032,NA,49.319897
5095,13/12/1970,NA,36.584778,NA,NA
5096,14/12/1970,90.795135,36.324524,93.183136,48.420116
5097,15/12/1970,NA,36.065063,NA,NA
5098,16/12/1970,NA,35.819824,89.356049,NA
5099,17/12/1970,NA,35.57959,NA,46.860058
5100,18/12/1970,NA,35.280029,NA,NA
5101,19/12/1970,NA,34.979736,84.135902,45.899853
5102,20/12/1970,NA,34.740234,NA,NA
5103,21/12/1970,85.691895,34.5,80.366112,NA
5104,22/12/1970,NA,34.199707,NA,44.768841
5105,23/12/1970,NA,33.960205,76.827843,NA
5106,24/12/1970,NA,33.719971,NA,43.825001
5107,25/12/1970,NA,33.419678,NA,NA
5108,26/12/1970,NA,33.180176,71.307961,42.822102
5109,27/12/1970,NA,32.879883,NA,NA
5110,28/12/1970,81.156082,32.57959,67.556053,41.818844
5111,29/12/1970,NA,32.219971,NA,NA
5112,30/12/1970,NA,31.919678,63.692043,NA
5113,31/12/1970,NA,31.620117,NA,40.226089
5114,01/01/1971,NA,31.319824,60.063858,NA
5115,02/01/1971,NA,31.019531,NA,39.164131
5116,03/01/1971,NA,30.719971,NA,NA
5117,04/01/1971,76.512161,30.419678,54.55608,38.102173
5118,05/01/1971,NA,30.120117,NA,NA
5119,06/01/1971,NA,29.759766,50.289871,NA
5120,07/01/1971,NA,29.400146,NA,36.50906
5121,08/01/1971,NA,29.039795,NA,NA
5122,09/01/1971,NA,28.680176,44.89994,35.918842
5123,10/01/1971,NA,28.319824,NA,NA
5124,11/01/1971,71.820129,27.960205,42.39994,35.564857
5125,12/01/1971,NA,27.599854,NA,NA
5126,13/01/1971,NA,27.240234,39.199867,NA
5127,14/01/1971,NA,26.899902,NA,36.155071
5128,15/01/1971,NA,26.599609,35.900002,NA
5129,16/01/1971,NA,26.299927,NA,35.682972
5130,17/01/1971,NA,25.999634,33.692093,NA
5131,18/01/1971,68.004288,25.699951,32.35791,35.093117
5132,19/01/1971,NA,25.399658,NA,NA
5133,20/01/1971,NA,25.049927,NA,NA
5134,21/01/1971,NA,24.749634,28.12599,33.79493
5135,22/01/1971,NA,24.449951,NA,NA
5136,23/01/1971,NA,24.099609,24.859888,32.771973
5137,24/01/1971,NA,23.749878,NA,NA
5138,25/01/1971,63.776028,23.450195,22.360001,31.651905
5139,26/01/1971,NA,23.099854,NA,NA
5140,27/01/1971,NA,22.750122,21.503109,NA
5141,28/01/1971,NA,22.449829,NA,29.748095
5142,29/01/1971,NA,22.100098,NA,NA
5143,30/01/1971,NA,21.766438,NA,28.571972
5144,31/01/1971,NA,21.393311,NA,NA
5145,01/02/1971,59.823975,21.066324,15.38311,NA
5146,02/02/1971,NA,20.739908,NA,26.628052
5147,03/02/1971,NA,20.413492,NA,NA
5148,04/02/1971,NA,20.086506,NA,25.514935
5149,05/02/1971,NA,19.806803,10.240973,NA
5150,06/02/1971,NA,19.479816,8.909027,24.29604
5151,07/02/1971,NA,19.1534,NA,NA
5152,08/02/1971,54.832176,18.873129,6.170026,23.342077
5153,09/02/1971,NA,18.68685,NA,NA
5154,10/02/1971,NA,18.406576,5.295026,NA
5155,11/02/1971,NA,18.126303,NA,21.450098
5156,12/02/1971,NA,17.846598,4.524915,NA
5157,13/02/1971,NA,17.566324,NA,20.299891
5158,14/02/1971,NA,17.286621,NA,NA
5159,15/02/1971,49.747608,17.053061,3.3,19.200037
5160,16/02/1971,NA,16.773355,NA,NA
5161,17/02/1971,NA,16.446371,2.243976,NA
5162,18/02/1971,NA,16.166666,NA,17.176874
5163,19/02/1971,NA,15.886394,1.418976,NA
5164,20/02/1971,NA,15.653401,NA,15.861023
5165,21/02/1971,NA,15.419841,NA,NA
5166,22/02/1971,45.300018,15.140137,-0.297089,NA
5167,23/02/1971,NA,14.909912,NA,13.840057
5168,24/02/1971,NA,14.684692,0.066064,NA
5169,25/02/1971,NA,14.460022,NA,12.394068
5170,26/02/1971,NA,14.234802,NA,NA
5171,27/02/1971,NA,13.965088,0.16496,11.105932
5172,28/02/1971,NA,13.739868,NA,NA
5173,01/03/1971,40.40004,13.470154,0.197992,NA
5174,02/03/1971,NA,13.244934,NA,9.127966
5175,03/03/1971,NA,12.97467,NA,NA
5176,04/03/1971,NA,12.659912,0.197992,7.612116
5177,05/03/1971,NA,12.389648,NA,NA
5178,06/03/1971,NA,12.07489,0.197992,6.279126
5179,07/03/1971,NA,11.715088,NA,NA
5180,08/03/1971,35.09988,11.39978,0.197992,4.860053
5181,09/03/1971,NA,11.17511,NA,NA
5182,10/03/1971,NA,10.94989,NA,NA
5183,11/03/1971,NA,10.72467,0.197992,3.040039
5184,12/03/1971,NA,10.5,NA,NA
5185,13/03/1971,NA,10.319824,0.197992,1.76001
5186,14/03/1971,NA,10.140015,NA,NA
5187,15/03/1971,30.000092,9.959839,0.825,1.23999
5188,16/03/1971,NA,9.780029,NA,NA
5189,17/03/1971,NA,9.629883,0.627008,NA
5190,18/03/1971,NA,9.450073,NA,0.679932
5191,19/03/1971,NA,9.299927,0.560944,NA
5192,20/03/1971,NA,9.120117,NA,0.439941
5193,21/03/1971,NA,8.939941,NA,NA
5194,22/03/1971,24.962425,8.759766,0.395984,0.320068
5195,23/03/1971,NA,8.579956,NA,NA
5196,24/03/1971,NA,8.370117,NA,NA
5197,25/03/1971,NA,8.189941,0.362952,0.159912
5198,26/03/1971,NA,8.009766,NA,NA
5199,27/03/1971,NA,7.829956,0.131927,0.080078
5200,28/03/1971,NA,7.64978,NA,NA
5201,29/03/1971,19.305264,7.5,-0.131927,0
5202,30/03/1971,NA,7.349854,NA,NA
5203,31/03/1971,NA,7.170044,NA,NA
5204,01/04/1971,NA,6.989868,NA,-0.120117
5205,02/04/1971,NA,6.810059,NA,NA
5206,03/04/1971,NA,6.629883,-0.066064,-0.159912
5207,04/04/1971,NA,6.420044,NA,NA
5208,05/04/1971,15.93611,6.239868,-0.066064,-0.23999
5209,06/04/1971,NA,6.030029,NA,NA
5210,07/04/1971,NA,5.849854,-0.16496,NA
5211,08/04/1971,NA,5.670044,NA,-0.320068
5212,09/04/1971,NA,5.489868,-0.131927,NA
5213,10/04/1971,NA,5.280029,NA,-0.320068
5214,11/04/1971,NA,5.069824,NA,NA
5215,12/04/1971,9.600293,4.890015,NA,-0.360107
5216,13/04/1971,NA,4.709839,-0.956927,NA
5217,14/04/1971,NA,4.530029,NA,NA
5218,15/04/1971,NA,4.349854,-0.825,-0.399902
5219,16/04/1971,NA,4.149963,NA,NA
5220,17/04/1971,NA,4.149963,-0.560944,-0.360107
5221,18/04/1971,NA,4.174988,NA,NA
5222,19/04/1971,5.69978,4.200012,-0.329919,-0.320068
5223,20/04/1971,NA,4.225037,NA,NA
5224,21/04/1971,NA,4.225037,NA,NA
5225,22/04/1971,NA,4.225037,-0.395984,-0.23999
5226,23/04/1971,NA,4.225037,NA,NA
5227,24/04/1971,NA,4.250061,-0.495081,-0.280029
5228,25/04/1971,NA,4.250061,NA,NA
5229,26/04/1971,2.496094,4.275085,-0.527911,-0.280029
5230,27/04/1971,NA,4.275085,NA,NA
5231,28/04/1971,NA,4.275085,NA,NA
5232,29/04/1971,NA,4.299805,-0.627008,-0.280029
5233,30/04/1971,NA,4.299805,NA,NA
5234,01/05/1971,NA,4.299805,-0.66004,-0.320068
5235,02/05/1971,NA,4.299805,NA,NA
5236,03/05/1971,0,4.299805,-0.66004,-0.320068
5237,04/05/1971,NA,4.299805,NA,NA
5238,05/05/1971,NA,4.299805,-0.429016,NA
5239,06/05/1971,NA,4.299805,NA,-0.159912
5240,07/05/1971,NA,4.324829,-0.066064,-0.080078
5241,08/05/1971,NA,4.324829,NA,NA
5242,09/05/1971,NA,4.349854,NA,NA
5243,10/05/1971,2.4,4.399902,0.362952,0.639893
5244,11/05/1971,NA,4.5,NA,NA
5245,12/05/1971,NA,4.560059,0.693072,NA
5246,13/05/1971,NA,4.560059,NA,3.040039
5247,14/05/1971,NA,5.159912,NA,NA
5248,15/05/1971,NA,5.42981,1.320081,4.344073
5249,16/05/1971,NA,5.849854,NA,NA
5250,17/05/1971,8.039868,6.450073,1.781927,6.364947
5251,18/05/1971,NA,7.409912,NA,NA
5252,19/05/1971,NA,8.280029,5.64494,NA
5253,20/05/1971,NA,9.060059,NA,11.335876
5254,21/05/1971,NA,9.539795,9.427081,NA
5255,22/05/1971,NA,9.870117,NA,12.994091
5256,23/05/1971,NA,10.200073,NA,NA
5257,24/05/1971,14.492691,10.5,11.128937,14.873919
5258,25/05/1971,NA,10.94989,NA,NA
5259,26/05/1971,NA,11.309692,11.868982,NA
5260,27/05/1971,NA,11.670044,NA,17.176874
5261,28/05/1971,NA,12.119934,12.646063,NA
5262,29/05/1971,NA,13.244934,NA,20.500086
5263,30/05/1971,NA,17.65975,NA,NA
5264,31/05/1971,27.431213,22.249634,21.054371,24.825909
5265,01/06/1971,29.307514,24.999878,24.4,NA
5266,02/06/1971,NA,27.479736,27.574011,NA
5267,03/06/1971,NA,29.400146,31.300001,35.918842
5268,04/06/1971,NA,30.659912,32.772034,NA
5269,05/06/1971,NA,31.680176,NA,41.464855
5270,06/06/1971,NA,32.57959,NA,NA
5271,07/06/1971,42.399582,33.479736,38.999977,52.459015
5272,08/06/1971,NA,34.139648,NA,54.53318
5273,09/06/1971,NA,34.560059,42.500038,NA
5274,10/06/1971,NA,34.859619,NA,56.911896
5275,11/06/1971,NA,35.039795,43.800087,NA
5276,12/06/1971,NA,35.219971,45.050087,59.259926
5277,13/06/1971,NA,35.460205,NA,NA
5278,14/06/1971,47.317673,35.819824,47.300148,62.049999
5279,15/06/1971,NA,36.19519,NA,NA
5280,16/06/1971,NA,36.454651,49.047974,63.919922
5281,17/06/1971,NA,36.649841,NA,64.816017
5282,18/06/1971,NA,36.975159,50.452026,NA
5283,19/06/1971,NA,37.299683,NA,66.160156
5284,20/06/1971,NA,37.494873,NA,66.351952
5285,21/06/1971,48.836075,37.755127,51.63987,66.351952
5286,22/06/1971,NA,38.079651,NA,NA
5287,23/06/1971,NA,38.274841,53.530067,NA
5288,24/06/1971,NA,38.600159,54.33987,67.248047
5289,25/06/1971,NA,38.989746,NA,NA
5290,26/06/1971,NA,39.510254,56.337845,67.56797
5291,27/06/1971,NA,39.899841,NA,NA
5292,28/06/1971,53.898651,40.419556,60.550003,68.016014
5293,29/06/1971,NA,41.979492,64.140137,68.528122
5294,30/06/1971,NA,43.019714,NA,67.760155
5295,01/07/1971,NA,43.734619,67.5,66.800003
5296,02/07/1971,NA,44.190063,NA,NA
5297,03/07/1971,NA,44.514587,NA,66.735939
5298,04/07/1971,NA,44.839905,73.156059,NA
5299,05/07/1971,70.442078,45.229492,74.5,67.439842
5300,06/07/1971,NA,45.55481,NA,NA
5301,07/07/1971,NA,45.880127,82.22216,NA
5302,08/07/1971,NA,46.204651,NA,68.016014
5303,09/07/1971,NA,46.399841,NA,67.82383
5304,10/07/1971,NA,46.595032,91.670631,67.312111
5305,11/07/1971,NA,46.725159,NA,66.160156
5306,12/07/1971,83.100006,46.854492,95.905334,66.032028
5307,13/07/1971,NA,46.919556,NA,65.51992
5308,14/07/1971,NA,47.049683,98.870148,NA
5309,15/07/1971,NA,47.17981,NA,64.687889
5310,16/07/1971,NA,47.505127,100.805824,NA
5311,17/07/1971,NA,47.829651,NA,64.17617
5312,18/07/1971,NA,47.959778,NA,64.17617
5313,19/07/1971,87.79792,48.089905,102.817421,64.17617
5314,20/07/1971,NA,48.154968,NA,NA
5315,21/07/1971,NA,48.220032,103.770081,NA
5316,22/07/1971,NA,48.350159,NA,64.17617
5317,23/07/1971,NA,48.544556,NA,NA
5318,24/07/1971,NA,48.739746,104.722343,64.17617
5319,25/07/1971,NA,49.070068,NA,NA
5320,26/07/1971,93.015274,49.349487,106.309845,64.367966
5321,27/07/1971,NA,49.769897,NA,NA
5322,28/07/1971,NA,50.189453,109.865829,NA
5323,29/07/1971,NA,50.399658,NA,65.328125
5324,30/07/1971,NA,50.609863,113.421814,NA
5325,31/07/1971,NA,50.820068,NA,66.032028
5326,01/08/1971,NA,51.030273,NA,66.800003
5327,02/08/1971,105.601219,51.169556,120.453354,66.800003
5328,03/08/1971,NA,51.239624,NA,NA
5329,04/08/1971,NA,51.379761,125.04187,NA
5330,05/08/1971,NA,51.449829,NA,66.351952
5331,06/08/1971,NA,51.589966,130.006805,NA
5332,07/08/1971,NA,51.730103,NA,66.032028
5333,08/08/1971,NA,51.870239,NA,NA
5334,09/08/1971,114.232224,52.009521,135.21286,65.51992
5335,10/08/1971,NA,52.07959,NA,65.199997
5336,11/08/1971,NA,52.149658,NA,NA
5337,12/08/1971,NA,52.149658,138.706436,65.455856
5338,13/08/1971,NA,52.219727,NA,65.392189
5339,14/08/1971,NA,52.289795,139.665527,65.328125
5340,15/08/1971,NA,52.359863,NA,65.264061
5341,16/08/1971,117.479858,52.429932,140.556061,65.392189
5342,17/08/1971,NA,52.429932,NA,NA
5343,18/08/1971,NA,52.429932,141.857574,66.223824
5344,19/08/1971,NA,52.429932,NA,NA
5345,20/08/1971,NA,52.429932,NA,NA
5346,21/08/1971,NA,52.429932,144.188202,66.48008
5347,22/08/1971,NA,52.429932,NA,66.800003
5348,23/08/1971,120.140327,52.5,145.252945,66.671875
5349,24/08/1971,NA,52.5,NA,NA
5350,25/08/1971,NA,52.5,148.234818,NA
5351,26/08/1971,NA,52.5,NA,66.735939
5352,27/08/1971,NA,52.5,150.009827,NA
5353,28/08/1971,NA,52.5,NA,66.671875
5354,29/08/1971,NA,52.5,151.643112,NA
5355,30/08/1971,122.860138,52.5,152.069092,66.671875
5356,31/08/1971,NA,52.5,NA,NA
5357,01/09/1971,NA,52.5,NA,NA
5358,02/09/1971,NA,52.570068,153.063202,66.160156
5359,03/09/1971,NA,52.570068,NA,66.416016
5360,04/09/1971,NA,52.570068,153.773026,66.607811
5361,05/09/1971,NA,52.570068,NA,66.607811
5362,06/09/1971,122.180183,52.570068,154.270081,66.607811
5363,07/09/1971,NA,52.570068,154.625,66.416016
5364,08/09/1971,NA,52.640137,155.548035,66.160156
5365,09/09/1971,NA,52.640137,NA,66.032028
5366,10/09/1971,NA,52.710205,NA,65.776169
5367,11/09/1971,NA,52.710205,158.615311,65.51992
5368,12/09/1971,NA,52.710205,NA,NA
5369,13/09/1971,122.633255,52.710205,160.16626,65.839844
5370,14/09/1971,NA,52.710205,NA,NA
5371,15/09/1971,NA,52.710205,160.830627,66.351952
5372,16/09/1971,NA,52.710205,161.052383,NA
5373,17/09/1971,NA,52.780273,NA,66.671875
5374,18/09/1971,NA,52.849487,NA,66.992188
5375,19/09/1971,NA,52.849487,NA,NA
5376,20/09/1971,122.066742,52.849487,162.750717,67.696091
5377,21/09/1971,NA,52.919556,NA,NA
5378,22/09/1971,NA,52.919556,NA,69.744141
5379,23/09/1971,NA,52.919556,165.483017,69.744141
5380,24/09/1971,NA,52.989624,166.516983,69.039841
5381,25/09/1971,NA,53.129761,166.590897,68.400002
5382,26/09/1971,NA,53.199829,NA,68.271873
5383,27/09/1971,122.066742,53.269897,164.52298,67.760155
5384,28/09/1971,NA,53.339966,164.670807,67.82383
5385,29/09/1971,NA,53.410034,NA,NA
5386,30/09/1971,NA,53.550171,164.966034,67.95195
5387,01/10/1971,NA,53.620239,NA,68.016014
5388,02/10/1971,NA,54.039795,167.329193,70
5389,03/10/1971,NA,54.460205,166.738739,70
5390,04/10/1971,123.199768,54.739624,166.29567,69.232033
5391,05/10/1971,NA,54.879761,165.039948,NA
5392,06/10/1971,NA,55.089966,165.261719,66.800003
5393,07/10/1971,NA,55.370239,167.47702,68.719925
5394,08/10/1971,NA,55.509521,167.92009,70
5395,09/10/1971,NA,55.509521,166.886124,69.167969
5396,10/10/1971,NA,55.300171,165.483017,67.887894
5397,11/10/1971,125.239632,55.300171,166.443069,67.439842
5398,12/10/1971,NA,55.230103,165.852615,68.207809
5399,13/10/1971,NA,55.089966,165.483017,67.439842
5400,14/10/1971,NA,54.879761,NA,66.160156
5401,15/10/1971,NA,54.669556,165.630859,66.48008
5402,16/10/1971,NA,54.530273,NA,66.287888
5403,17/10/1971,NA,54.390137,NA,NA
5404,18/10/1971,125.466515,54.320068,165.630859,65.839844
5405,19/10/1971,NA,54.109863,NA,65.648048
5406,20/10/1971,NA,53.969727,165.630859,NA
5407,21/10/1971,NA,53.82959,NA,64.880074
5408,22/10/1971,NA,53.759521,165.778687,64.816017
5409,23/10/1971,NA,53.82959,NA,64.816017
5410,24/10/1971,NA,53.689453,NA,NA
5411,25/10/1971,123.199768,53.550171,165.261719,64.303902
5412,26/10/1971,NA,53.410034,NA,64.17617
5413,27/10/1971,NA,53.410034,NA,NA
5414,28/10/1971,NA,53.059692,163.784683,63.352135
5415,29/10/1971,NA,52.989624,NA,62.85603
5416,30/10/1971,NA,53.059692,162.676804,NA
5417,31/10/1971,NA,53.129761,NA,NA
5418,01/11/1971,119.683891,53.129761,161.716751,61.925877
5419,02/11/1971,NA,53.269897,NA,62.297863
5420,03/11/1971,NA,53.689453,163.193787,64.816017
5421,04/11/1971,NA,53.969727,163.2677,66.416016
5422,05/11/1971,NA,54.25,162.824631,66.800003
5423,06/11/1971,NA,54.390137,NA,NA
5424,07/11/1971,NA,54.530273,NA,NA
5425,08/11/1971,116.551659,54.599487,160.387558,66.416016
5426,09/11/1971,NA,54.460205,NA,NA
5427,10/11/1971,NA,54.25,157.729187,NA
5428,11/11/1971,NA,54.109863,156.843063,65.776169
5429,12/11/1971,NA,53.969727,155.760803,65.712105
5430,13/11/1971,NA,53.759521,NA,NA
5431,14/11/1971,NA,53.550171,NA,NA
5432,15/11/1971,112.840286,53.410034,152.140167,65.007812
5433,16/11/1971,NA,53.269897,150.791153,NA
5434,17/11/1971,NA,53.129761,NA,NA
5435,18/11/1971,NA,52.919556,148.093124,64.367966
5436,19/11/1971,NA,52.640137,NA,NA
5437,20/11/1971,NA,52.429932,NA,63.475876
5438,21/11/1971,NA,52.219727,143.123032,NA
5439,22/11/1971,107.295807,52.009521,141.515167,62.85603
5440,23/11/1971,NA,51.730103,NA,NA
5441,24/11/1971,NA,51.379761,138.432587,NA
5442,25/11/1971,NA,51.099487,NA,61.553894
5443,26/11/1971,NA,50.820068,NA,NA
5444,27/11/1971,NA,50.679932,134.048477,61.058167
5445,28/11/1971,NA,50.469727,NA,NA
5446,29/11/1971,103.679726,50.259521,131.103027,60.934044
5447,30/11/1971,NA,50.050171,NA,NA
5448,01/12/1971,NA,49.769897,NA,59.88015
5449,02/12/1971,NA,49.489624,126.106094,NA
5450,03/12/1971,NA,49.210205,124.377029,59.136181
5451,04/12/1971,NA,48.934937,NA,NA
5452,05/12/1971,NA,48.674683,NA,NA
5453,06/12/1971,99.498779,48.544556,119.456093,58.330151
5454,07/12/1971,NA,48.415222,NA,NA
5455,08/12/1971,NA,48.285095,116.263817,58.14397
5456,09/12/1971,NA,48.154968,NA,NA
5457,10/12/1971,NA,47.959778,112.977654,NA
5458,11/12/1971,NA,47.699524,NA,57.216824
5459,12/12/1971,NA,47.440063,NA,NA
5460,13/12/1971,95.013191,47.17981,108.786438,56.545914
5461,14/12/1971,NA,46.919556,NA,NA
5462,15/12/1971,NA,46.595032,104.214622,NA
5463,16/12/1971,NA,46.269714,NA,55.447956
5464,17/12/1971,NA,45.94519,100.685074,NA
5465,18/12/1971,NA,45.619873,NA,54.777046
5466,19/12/1971,NA,45.229492,NA,NA
5467,20/12/1971,90.572922,44.904968,95.845146,54.166821
5468,21/12/1971,NA,44.644714,NA,NA
5469,22/12/1971,NA,44.449524,92.336044,NA
5470,23/12/1971,NA,44.255127,90.823547,53.434853
5471,24/12/1971,NA,44.059937,NA,NA
5472,25/12/1971,NA,43.799683,NA,NA
5473,26/12/1971,NA,43.604492,NA,NA
5474,27/12/1971,86.243759,43.345032,84.252014,51.909851
5475,28/12/1971,NA,43.019714,NA,NA
5476,29/12/1971,NA,42.69519,81.12014,NA
5477,30/12/1971,NA,42.369873,NA,51.422119
5478,31/12/1971,NA,41.979492,77.466118,NA
5479,01/01/1972,NA,41.654968,NA,NA
5480,02/01/1972,NA,41.264587,NA,NA
5481,03/01/1972,80.831764,40.875,72.540138,49.379955
5482,04/01/1972,NA,40.549683,NA,NA
5483,05/01/1972,NA,40.160095,68.340141,48.299999
5484,06/01/1972,NA,39.769714,NA,NA
5485,07/01/1972,NA,39.44519,NA,47.039867
5486,08/01/1972,NA,39.119873,62.964016,46.379955
5487,09/01/1972,NA,38.794556,NA,NA
5488,10/01/1972,75.756081,38.404968,59.200001,45.00507
5489,11/01/1972,NA,38.014587,NA,NA
5490,12/01/1972,NA,37.690063,57.039871,NA
5491,13/01/1972,NA,37.364746,56.013855,42.998913
5492,14/01/1972,NA,37.040222,54.717911,NA
5493,15/01/1972,NA,36.649841,NA,41.701088
5494,16/01/1972,NA,36.324524,NA,NA
5495,17/01/1972,70.865845,35.939941,50.506081,40.107971
5496,18/01/1972,NA,35.519531,NA,NA
5497,19/01/1972,NA,35.159912,NA,38.573914
5498,20/01/1972,NA,34.799561,46.499977,NA
5499,21/01/1972,NA,34.439941,NA,37.098915
5500,22/01/1972,NA,34.019531,44.050026,NA
5501,23/01/1972,NA,33.659912,NA,NA
5502,24/01/1972,65.671951,33.299561,41.600075,34.797829
5503,25/01/1972,NA,32.879883,40.350075,NA
5504,26/01/1972,NA,32.519531,39.299965,33.276123
5505,27/01/1972,NA,32.159912,NA,NA
5506,28/01/1972,NA,31.799561,36.399879,31.484081
5507,29/01/1972,NA,31.5,34.888138,NA
5508,30/01/1972,NA,31.139648,NA,NA
5509,31/01/1972,60.239746,30.780029,33.324013,29.468164
5510,01/02/1972,NA,30.359619,32.496048,NA
5511,02/02/1972,NA,30,31.759888,27.846947
5512,03/02/1972,NA,29.57959,NA,NA
5513,04/02/1972,NA,29.219971,30.196045,26.415844
5514,05/02/1972,NA,29.039795,NA,NA
5515,06/02/1972,NA,28.5,NA,NA
5516,07/02/1972,55.143848,28.07959,27.666101,23.978052
5517,08/02/1972,NA,27.659912,NA,NA
5518,09/02/1972,NA,27.299561,25.872034,22.6
5519,10/02/1972,NA,26.899902,NA,NA
5520,11/02/1972,NA,26.550171,24.359159,21.199854
5521,12/02/1972,NA,26.199829,23.298321,NA
5522,13/02/1972,NA,25.850098,NA,NA
5523,14/02/1972,50.051041,25.549805,NA,18.900049
5524,15/02/1972,NA,25.300171,NA,NA
5525,16/02/1972,NA,24.999878,20.605629,17.270966
5526,17/02/1972,NA,24.650146,NA,NA
5527,18/02/1972,NA,24.299805,18.60647,15.955114
5528,19/02/1972,NA,23.900024,NA,NA
5529,20/02/1972,NA,23.549683,NA,NA
5530,21/02/1972,44.800133,23.199951,15.54647,13.793012
5531,22/02/1972,NA,22.849609,NA,NA
5532,23/02/1972,NA,22.499878,NA,12.118078
5533,24/02/1972,NA,22.150146,12.6831,NA
5534,25/02/1972,NA,21.81315,NA,10.50791
5535,26/02/1972,NA,21.440022,10.796063,NA
5536,27/02/1972,NA,21.113037,NA,NA
5537,28/02/1972,39.499756,20.786621,8.687037,8.128095
5538,29/02/1972,NA,20.459635,7.650928,NA
5539,01/03/1972,NA,20.133219,6.625043,NA
5540,02/03/1972,NA,19.76009,NA,5.720105
5541,03/03/1972,NA,19.386393,4.700086,5.075
5542,04/03/1972,NA,19.013264,NA,NA
5543,05/03/1972,NA,18.640137,NA,NA
5544,06/03/1972,34.100185,18.266439,1.518072,2.800049
5545,07/03/1972,NA,17.893311,NA,NA
5546,08/03/1972,NA,17.520182,-1.65,NA
5547,09/03/1972,NA,17.146484,NA,1.280029
5548,10/03/1972,NA,16.773355,-1.65,NA
5549,11/03/1972,NA,16.399658,NA,0.800049
5550,12/03/1972,NA,16.166666,NA,NA
5551,13/03/1972,28.616182,15.933105,-1.65,0.52002
5552,14/03/1972,NA,15.653401,NA,NA
5553,15/03/1972,NA,15.326416,-1.65,0.320068
5554,16/03/1972,NA,15.046712,NA,NA
5555,17/03/1972,NA,14.729736,-1.65,0.159912
5556,18/03/1972,NA,14.369934,NA,NA
5557,19/03/1972,NA,14.09967,NA,NA
5558,20/03/1972,23.184971,13.739868,-1.65,-0.040039
5559,21/03/1972,NA,13.380066,NA,NA
5560,22/03/1972,NA,13.109802,-1.65,NA
5561,23/03/1972,NA,12.840088,NA,-0.040039
5562,24/03/1972,NA,12.569824,-1.65,NA
5563,25/03/1972,NA,12.210022,NA,-0.040039
5564,26/03/1972,NA,11.84967,NA,NA
5565,27/03/1972,17.764912,11.534912,-1.65,-0.040039
5566,28/03/1972,NA,11.220154,NA,NA
5567,29/03/1972,NA,10.859802,-1.65,-0.040039
5568,30/03/1972,NA,10.5,NA,NA
5569,31/03/1972,NA,10.289795,NA,-0.080078
5570,01/04/1972,NA,10.079956,-1.65,NA
5571,02/04/1972,NA,9.870117,NA,NA
5572,03/04/1972,13.90022,9.659912,NA,-0.120117
5573,04/04/1972,NA,9.450073,-1.65,NA
5574,05/04/1972,NA,9.209839,-1.65,-0.159912
5575,06/04/1972,NA,8.939941,NA,NA
5576,07/04/1972,NA,8.670044,NA,-0.159912
5577,08/04/1972,NA,8.39978,-1.65,NA
5578,09/04/1972,NA,8.219971,NA,NA
5579,10/04/1972,8.310132,8.039795,-1.65,-0.199951
5580,11/04/1972,NA,7.769897,NA,NA
5581,12/04/1972,NA,7.469971,-1.65,-0.23999
5582,13/04/1972,NA,7.200073,NA,NA
5583,14/04/1972,NA,6.840088,-1.65,-0.280029
5584,15/04/1972,NA,6.659912,NA,NA
5585,16/04/1972,NA,6.420044,NA,-0.280029
5586,17/04/1972,2.975977,6.14978,-1.65,NA
5587,18/04/1972,NA,5.879883,NA,NA
5588,19/04/1972,NA,5.640015,-1.65,-0.320068
5589,20/04/1972,NA,5.370117,NA,NA
5590,21/04/1972,NA,5.099854,-1.65,-0.360107
5591,22/04/1972,NA,4.799927,NA,NA
5592,23/04/1972,NA,4.590088,NA,NA
5593,24/04/1972,0.479883,4.424927,-1.65,-0.399902
5594,25/04/1972,NA,4.124939,NA,NA
5595,26/04/1972,NA,3.824951,-1.65,-0.360107
5596,27/04/1972,NA,3.600037,NA,NA
5597,28/04/1972,NA,3.374817,NA,-0.360107
5598,29/04/1972,NA,3.124878,-1.65,NA
5599,30/04/1972,NA,2.924988,NA,NA
5600,01/05/1972,0.383789,2.749817,NA,-0.360107
5601,02/05/1972,NA,2.574951,-1.65,NA
5602,03/05/1972,NA,2.375061,NA,-0.23999
5603,04/05/1972,NA,2.375061,-1.65,NA
5604,05/05/1972,NA,2.050049,-1.65,-0.080078
5605,06/05/1972,NA,2.149841,NA,NA
5606,07/05/1972,NA,2.224915,NA,NA
5607,08/05/1972,4.607813,2.299988,-0.527911,0.399902
5608,09/05/1972,NA,2.400085,NA,NA
5609,10/05/1972,NA,2.474854,0.362952,1.080078
5610,11/05/1972,NA,2.574951,NA,NA
5611,12/05/1972,NA,2.725098,1.583935,2.080078
5612,13/05/1972,NA,2.849915,NA,NA
5613,14/05/1972,NA,3.074829,NA,NA
5614,15/05/1972,12.500073,3.325073,3.335034,4.214948
5615,16/05/1972,NA,3.549988,NA,NA
5616,17/05/1972,NA,3.774902,4.594983,NA
5617,18/05/1972,NA,4.07489,NA,6.665979
5618,19/05/1972,NA,4.374878,5.750043,NA
5619,20/05/1972,NA,4.67981,NA,8.085052
5620,21/05/1972,NA,5.099854,NA,NA
