"","Date","TESSEVATN","AURSJOEN","RAUDDALSVATN","BREIDALSVATN"
"934",2012-07-22,129777960,16360379,159382720,63756488
"935",2012-07-23,129771128,16410031,159094448,63016636
"936",2012-07-24,1.3e+08,16352235,159588128,62274712
"937",2012-07-25,129975680,16261661,160611824,61541664
"938",2012-07-26,129813192,16175663,161340976,60828496
"939",2012-07-27,129491048,16080349,162143344,60126600
"940",2012-07-28,129282304,15996607,163487072,59457368
"941",2012-07-29,129435080,16057983,164738192,58868648
"942",2012-07-30,129480416,15998864,165392000,58245544
"943",2012-07-31,129470976,15978794,165950816,57749516
"944",2012-08-01,129736192,15914102,1.66e+08,57202428
"945",2012-08-02,129592304,15846665,165747984,56641992
"946",2012-08-03,129264000,15778103,165701024,56092452
"947",2012-08-04,129582568,15738054,1.66e+08,55618604
"948",2012-08-05,129763048,15871401,165940896,55156900
"949",2012-08-06,129532600,15869557,165775904,54692164
"950",2012-08-07,129083096,15803854,165413200,54224808
"951",2012-08-08,128966448,15741652,164799200,53783008
"952",2012-08-09,129100080,15669885,163835072,53353896
"953",2012-08-10,129075272,15846079,162827696,53059772
"954",2012-08-11,128979816,15834916,161831888,52722732
"955",2012-08-12,128663624,15754570,161213040,52348604
"956",2012-08-13,128232552,15669045,161069680,51967860
"957",2012-08-14,127737832,15672036,161581872,51606744
"958",2012-08-15,127224928,15613035,161525744,51263592
"959",2012-08-16,126680544,15531627,161182560,50916828
"960",2012-08-17,126142288,15449583,160752208,50577484
"961",2012-08-18,125615720,15383913,160263888,50260856
"962",2012-08-19,126347872,15626901,160798704,50258632
"963",2012-08-20,127572288,15603485,160784608,50112820
"964",2012-08-21,127617480,15552195,160362176,49927732
"965",2012-08-22,127380800,15499375,159706656,49729720
"966",2012-08-23,127026672,15627318,158914096,49538064
"967",2012-08-24,126838680,15616565,157987392,49330732
"968",2012-08-25,126553560,15556376,156947728,49107832
"969",2012-08-26,126248792,15498950,155877792,48892048
"970",2012-08-27,125846664,15461668,154704048,48674964
"971",2012-08-28,125406240,15397789,153557936,48440096
"972",2012-08-29,125351464,15427598,152688288,48234756
"973",2012-08-30,125394752,15366831,152320288,48054168
"974",2012-08-31,125222344,15311409,151856016,47892124
"975",2012-09-01,124822536,15247972,151092576,47710088
"976",2012-09-02,124354968,15184456,150757296,47602880
"977",2012-09-03,123948000,15122180,150843952,47623844
"978",2012-09-04,123696672,15061537,150620992,47548700
"979",2012-09-05,123368512,15000735,151363232,47659320
"980",2012-09-06,122957832,14964614,151276128,47700200
"981",2012-09-07,122540552,14910629,150548240,47695016
"982",2012-09-08,122072752,14862929,149556304,47700828
"983",2012-09-09,121632928,14809183,148489984,47651968
"984",2012-09-10,121377728,14797256,148099040,47852048
"985",2012-09-11,122144240,14755826,148067072,47936780
"986",2012-09-12,122874072,14706939,147968928,48005088
"987",2012-09-13,122807056,14653079,147246848,47965376
"988",2012-09-14,122472456,14714841,146261680,47860940
"989",2012-09-15,122077752,14680254,145235552,47778968
"990",2012-09-16,121702136,14663310,144676960,47809600
"991",2012-09-17,121391552,14638285,144613328,47926776
"992",2012-09-18,121103112,14596941,144134352,47921388
"993",2012-09-19,120774144,14554802,143324528,47863024
"994",2012-09-20,120367720,14506328,142360848,47744500
"995",2012-09-21,119940096,14459375,141339840,47597840
"996",2012-09-22,119499416,14411894,140297232,47434336
"997",2012-09-23,119061616,14366670,139252240,47260708
"998",2012-09-24,118624872,14319781,138211264,47079736
"999",2012-09-25,118183272,14274098,137187616,46900528
"1000",2012-09-26,117786824,14228779,136180272,46721684
"1001",2012-09-27,117397544,14186216,135198192,46548452
"1002",2012-09-28,116982472,14145397,134233024,46379644
"1003",2012-09-29,116569088,14108942,133303976,46219500
"1004",2012-09-30,116157224,14074373,132382440,46055788
"1005",2012-10-01,115746504,14044358,131485912,45903360
"1006",2012-10-02,115370408,14022817,130656712,45774584
"1007",2012-10-03,115018408,13996791,129830752,45640156
"1008",2012-10-04,114918048,13963882,129408472,45692488
"1009",2012-10-05,114607880,13926142,128794336,45613588
"1010",2012-10-06,114250408,13887086,128101064,45509792
"1011",2012-10-07,113862880,13847044,127377720,45392368
"1012",2012-10-08,113476032,13811047,126720320,45557976
"1013",2012-10-09,113092080,13775252,126003168,45474756
"1014",2012-10-10,112709912,13738486,125285488,45364160
"1015",2012-10-11,112335424,13704580,124576048,45238416
"1016",2012-10-12,111963272,13669207,123874528,45098756
"1017",2012-10-13,111595200,13634587,123183408,44948752
"1018",2012-10-14,111226752,13598167,122501168,44788452
"1019",2012-10-15,110863984,13562225,121832072,44621600
"1020",2012-10-16,110506104,13528383,121178456,44451492
"1021",2012-10-17,110151480,13495672,120539184,44278032
"1022",2012-10-18,109804128,13463170,119920496,44118844
"1023",2012-10-19,109699384,13519206,119463552,44115644
"1024",2012-10-20,109374976,13486863,118909840,43982420
"1025",2012-10-21,109046648,13454746,118371248,43857292
"1026",2012-10-22,108716224,13422036,117829176,43718584
"1027",2012-10-23,108385040,13389106,117288376,43581404
"1028",2012-10-24,108062144,13364219,116806112,43502616
"1029",2012-10-25,107737480,13331913,116291056,43353348
"1030",2012-10-26,107413400,13300726,115783248,43193888
"1031",2012-10-27,107093672,13270648,115282840,43026036
"1032",2012-10-28,106780744,13241951,114790336,42851652
"1033",2012-10-29,106471032,13213411,114306128,42671292
"1034",2012-10-30,106164736,13185092,113830448,42485164
"1035",2012-10-31,105860688,13156792,113363752,42293632
"1036",2012-11-01,105557600,13127582,112904392,42094596
"1037",2012-11-02,105258040,13097405,112474232,41932448
"1038",2012-11-03,104962032,13069176,112036216,41733436
"1039",2012-11-04,104670520,13042512,111608304,41531624
"1040",2012-11-05,104381680,13015581,111188088,41325244
"1041",2012-11-06,104095784,12989263,110777472,41115596
"1042",2012-11-07,103810272,12962856,110376384,40903440
"1043",2012-11-08,103530424,12937418,109984048,40688364
"1044",2012-11-09,103253760,12912595,109600640,40470856
"1045",2012-11-10,102978848,12886947,109224696,40248652
"1046",2012-11-11,102957792,12860855,108891984,40094100
"1047",2012-11-12,102688904,12835388,108534928,39878800
"1048",2012-11-13,102418624,12810395,108185280,39659416
"1049",2012-11-14,102151928,12846238,108039888,39533760
"1050",2012-11-15,101910280,12820271,107896016,39490768
"1051",2012-11-16,101667696,12790843,107627680,39324476
"1052",2012-11-17,101503088,12807956,107417832,39230228
"1053",2012-11-18,101259064,12781172,107130488,39064204
"1054",2012-11-19,101010504,12754829,106822928,38866360
"1055",2012-11-20,100759592,12728112,106504160,38657792
"1056",2012-11-21,100740496,12943899,106385120,38682800
"1057",2012-11-22,100806552,13088446,106258256,38653724
"1058",2012-11-23,100678880,13059931,106018360,38553944
"1059",2012-11-24,100626168,13023264,105892632,38447456
"1060",2012-11-25,100409224,12988211,105611168,38275368
"1061",2012-11-26,100173456,12953786,105311512,38087328
"1062",2012-11-27,99931120,12919676,104998408,37887660
"1063",2012-11-28,99687504,12886514,104675512,37679600
"1064",2012-11-29,99445808,12854748,104345064,37464592
"1065",2012-11-30,99206304,12823778,104008752,37243656
"1066",2012-12-01,98969120,12793217,103667720,37017428
"1067",2012-12-02,98734336,12763253,103323008,36786864
"1068",2012-12-03,98501976,12733908,102975320,36552580
"1069",2012-12-04,98272000,12705087,102625104,36314860
"1070",2012-12-05,98044400,12676782,102272712,36074016
"1071",2012-12-06,97819080,12648918,101918448,35830356
"1072",2012-12-07,97596056,12621603,101562496,35584076
"1073",2012-12-08,97375048,12594516,101205024,35335324
"1074",2012-12-09,97155880,12567271,100845448,35083552
"1075",2012-12-10,96939384,12541309,100485104,34829988
"1076",2012-12-11,96725288,12515909,100123616,34574480
"1077",2012-12-12,96513384,12490954,99760944,34316952
"1078",2012-12-13,96303624,12466435,99397128,34057460
"1079",2012-12-14,96095976,12442341,99032216,33796060
"1080",2012-12-15,95889960,12418357,98665664,33531704
"1081",2012-12-16,95685288,12393760,98296176,33262900
"1082",2012-12-17,95482216,12369633,97926424,32993166
"1083",2012-12-18,95282280,12346803,97556752,32723376
"1084",2012-12-19,95084560,12324532,97186232,32452204
"1085",2012-12-20,94888984,12302865,96814912,32179600
"1086",2012-12-21,94695352,12281560,96442664,31905432
"1087",2012-12-22,94503592,12260515,96069488,31629672
"1088",2012-12-23,94312528,12239043,95694552,31351226
"1089",2012-12-24,94123760,12218099,95318304,31070486
"1090",2012-12-25,93937504,12197906,94941768,30789240
"1091",2012-12-26,93753152,12178279,94564536,30506746
"1092",2012-12-27,93570488,12158614,94185976,30222242
"1093",2012-12-28,93388312,12138681,93806544,29936832
"1094",2012-12-29,93207432,12118791,93424920,29648098
"1095",2012-12-30,93028168,12098663,93042008,29357288
"1096",2012-12-31,92850952,12078925,92657888,29064436
"1097",2013-01-01,92675304,12060022,92273944,28771122
"1098",2013-01-02,92501976,12041732,91889600,28477262
"1099",2013-01-03,92327152,12022526,91503576,28181144
"1100",2013-01-04,92151800,12001727,91120496,27884608
"1101",2013-01-05,91982712,11983353,90777824,27741636
"1102",2013-01-06,91815808,11965712,90393456,27473392
"1103",2013-01-07,91650976,11947677,90006840,27194078
"1104",2013-01-08,91486904,11928552,89618472,26907160
"1105",2013-01-09,91324800,11908815,89228808,26614718
"1106",2013-01-10,91164280,11889691,88838984,26318896
"1107",2013-01-11,91006128,11870866,88448400,26020394
"1108",2013-01-12,90849568,11851715,88057024,25719410
"1109",2013-01-13,90693944,11831684,87664464,25416016
"1110",2013-01-14,90539280,11810571,87270528,25110096
"1111",2013-01-15,90386392,11789514,86876040,24802636
"1112",2013-01-16,90235144,11768363,86480824,24493604
"1113",2013-01-17,90085648,11747538,86085256,24183506
"1114",2013-01-18,89937536,11726400,85688904,23871960
"1115",2013-01-19,89789416,11703453,85290768,23557912
"1116",2013-01-20,89642760,11678784,84890744,23241072
"1117",2013-01-21,89498376,11656520,84491848,22925170
"1118",2013-01-22,89354208,11632733,84091352,22607362
"1119",2013-01-23,89210480,11607595,83689536,22287322
"1120",2013-01-24,89068960,11582574,83286976,21966632
"1121",2013-01-25,88929912,11559166,82885088,21645992
"1122",2013-01-26,88792152,11535465,82482496,21324076
"1123",2013-01-27,88655640,11511492,82079112,21000940
"1124",2013-01-28,88520080,11486581,81673664,20683076
"1125",2013-01-29,88384024,11460322,81267272,20379920
"1126",2013-01-30,88249656,11434239,80860000,20091190
"1127",2013-01-31,88115760,11407812,80452232,19816622
"1128",2013-02-01,87983232,11381728,80044712,19556034
"1129",2013-02-02,87852656,11355599,79636856,19308186
"1130",2013-02-03,87723440,11328951,79227888,19071626
"1131",2013-02-04,87596424,11302213,78818096,18845898
"1132",2013-02-05,87470488,11275656,78408448,18631432
"1133",2013-02-06,87344896,11248775,77998184,18427038
"1134",2013-02-07,87220976,11221683,77587280,18232330
"1135",2013-02-08,87098392,11194385,77175792,18046712
"1136",2013-02-09,86976760,11166599,76763416,17869330
"1137",2013-02-10,86856048,11138720,76350552,17700284
"1138",2013-02-11,86736584,11110681,75937200,17539112
"1139",2013-02-12,86618088,11082239,75522984,17385138
"1140",2013-02-13,86500360,11053706,75108376,17238242
"1141",2013-02-14,86383280,11024616,74692336,17096844
"1142",2013-02-15,86266808,10994519,74274304,16960346
"1143",2013-02-16,86151832,10963668,73855208,16829650
"1144",2013-02-17,86036648,10932292,73436376,16705577
"1145",2013-02-18,85922352,10900028,73015944,16586385
"1146",2013-02-19,85808016,10867579,72594704,16472647
"1147",2013-02-20,85696944,10836798,72174032,16364404
"1148",2013-02-21,85585528,10804415,71753184,16261401
"1149",2013-02-22,85475104,10772307,71331792,16162261
"1150",2013-02-23,85365544,10740647,70910344,16068070
"1151",2013-02-24,85256832,10707767,70487776,15977416
"1152",2013-02-25,85148032,10674516,70064040,15890022
"1153",2013-02-26,85036160,10637808,69636784,15804532
"1154",2013-02-27,84913352,10593772,69201808,15716114
"1155",2013-02-28,84791960,10551549,68766576,15630702
"1156",2013-03-01,84677784,10514129,68337312,15554712
"1157",2013-03-02,84564520,10476957,67907976,15482290
"1158",2013-03-03,84455280,10440409,67478968,15413668
"1159",2013-03-04,84347760,10402860,67047752,15346071
"1160",2013-03-05,84240216,10364956,66615924,15281116
"1161",2013-03-06,84129824,10327076,66183652,15218699
"1162",2013-03-07,84020920,10290088,65751700,15159576
"1163",2013-03-08,83914552,10254421,65320932,15103930
"1164",2013-03-09,83804808,10217549,64888980,15049736
"1165",2013-03-10,83695648,10181608,64457664,14998893
"1166",2013-03-11,83582808,10143224,64023988,14948530
"1167",2013-03-12,83468256,10104755,63588684,14898716
"1168",2013-03-13,83353968,10067295,63155012,14852831
"1169",2013-03-14,83237832,10027599,62718544,14806390
"1170",2013-03-15,83122664,9989533,62283496,14763121
"1171",2013-03-16,83005184,9950257,61846776,14720076
"1172",2013-03-17,82883928,9909044,61407400,14676571
"1173",2013-03-18,82763584,9868459,60967836,14634593
"1174",2013-03-19,82642824,9828732,60529280,14595458
"1175",2013-03-20,82520736,9787641,60088760,14556137
"1176",2013-03-21,82398560,9745895,59647252,14517777
"1177",2013-03-22,82272120,9703179,59205304,14480571
"1178",2013-03-23,82148208,9662261,58764400,14446201
"1179",2013-03-24,82020416,9620054,58322244,14412037
"1180",2013-03-25,81891368,9577387,57879512,14379232
"1181",2013-03-26,81761208,9534411,57435936,14346960
"1182",2013-03-27,81628792,9490234,56991024,14315016
"1183",2013-03-28,81494640,9444896,56543552,14282052
"1184",2013-03-29,81359632,9400637,56097672,14252343
"1185",2013-03-30,81224888,9356688,55651540,14223405
"1186",2013-03-31,81085552,9311288,55203960,14194436
"1187",2013-04-01,80946936,9265902,54756136,14166954
"1188",2013-04-02,80804400,9217935,54303956,14135976
"1189",2013-04-03,80661008,9171083,53853444,14108113
"1190",2013-04-04,80516216,9121874,53400112,14078809
"1191",2013-04-05,80369664,9074535,52948888,14052907
"1192",2013-04-06,80220560,9025612,52495232,14025516
"1193",2013-04-07,80072680,8977034,52041936,14000036
"1194",2013-04-08,79924672,8927443,51586400,13972534
"1195",2013-04-09,79778256,8878761,51131948,13946015
"1196",2013-04-10,79626432,8829167,50676692,13918394
"1197",2013-04-11,79472728,8778206,50219164,13888142
"1198",2013-04-12,79321272,8726880,49759444,13855549
"1199",2013-04-13,79166608,8673073,49304400,13820766
"1200",2013-04-14,79010656,8620476,48860828,13785495
"1201",2013-04-15,79134072,8588391,48627060,13911228
"1202",2013-04-16,80063928,8992118,48519064,14141582
"1203",2013-04-17,80784712,9137878,48380560,14332111
"1204",2013-04-18,81248760,9093460,48135708,14433836
"1205",2013-04-19,81851336,9062960,47957616,14592693
"1206",2013-04-20,81809832,9009878,47621484,14606056
"1207",2013-04-21,81700960,8951928,47274024,14601926
"1208",2013-04-22,81711216,8893525,46951656,14625202
"1209",2013-04-23,81584624,8837309,46609664,14627364
"1210",2013-04-24,81443320,8781023,46259452,14601855
"1211",2013-04-25,81276960,8725009,45911004,14571834
"1212",2013-04-26,81106192,8663962,45560656,14534074
"1213",2013-04-27,80932888,8606571,45217852,14497051
"1214",2013-04-28,80755224,8547076,44877624,14455864
"1215",2013-04-29,80578072,8487408,44542476,14412357
"1216",2013-04-30,80396912,8426420,44212360,14368652
"1217",2013-05-01,80225368,8374251.5,43898416,14335066
"1218",2013-05-02,80049640,8317608,43585240,14295291
"1219",2013-05-03,79867824,8259264,43277184,14256112
"1220",2013-05-04,79702328,8207310,42981872,14222826
"1221",2013-05-05,79524168,8146972.5,42683188,14180868
"1222",2013-05-06,79986144,8392650,42566528,14346883
"1223",2013-05-07,81125072,9100299,42834976,14788324
"1224",2013-05-08,82142168,9497354,43038640,15087335
"1225",2013-05-09,83616280,10535753,43869620,15755105
"1226",2013-05-10,85158424,11398274,45368044,16587378
"1227",2013-05-11,86036528,11758253,46227280,17229330
"1228",2013-05-12,86496224,12071692,46624888,17707824
"1229",2013-05-13,86739456,12341772,46819372,18098136
"1230",2013-05-14,86839504,12327266,46763184,18292370
"1231",2013-05-15,86777624,12289553,46575928,18339858
"1232",2013-05-16,87108000,12345449,46798908,18708744
"1233",2013-05-17,88553472,13067167,47504556,19276238
"1234",2013-05-18,91072360,13761603,49112924,20409170
"1235",2013-05-19,94834192,14590271,51882576,22212664
"1236",2013-05-20,100556712,15536863,55876032,24709900
"1237",2013-05-21,105793952,16128165,59286576,27130784
"1238",2013-05-22,109342728,16526498,61710928,29148190
"1239",2013-05-23,112278416,16631546,62841664,30326796
"1240",2013-05-24,113235432,17053854,63437196,31215128
"1241",2013-05-25,113889328,17431602,63921736,31926164
"1242",2013-05-26,115760312,17965368,65363380,32966956
"1243",2013-05-27,119466592,18448798,67897976,34521372
"1244",2013-05-28,122189888,18659084,69976408,36173476
"1245",2013-05-29,123637192,18818912,72083432,37938884
"1246",2013-05-30,126112544,18985542,75083640,40028320
"1247",2013-05-31,1.3e+08,19451010,78643904,42312004
"1248",2013-06-01,1.3e+08,19631900,82479760,44659748
"1249",2013-06-02,1.3e+08,19927592,86371600,46982360
"1250",2013-06-03,1.3e+08,20475702,88378872,48594248
"1251",2013-06-04,1.3e+08,20504846,89020688,49434432
"1252",2013-06-05,1.3e+08,20525100,89267128,49827612
"1253",2013-06-06,1.3e+08,20498920,89414048,50121908
"1254",2013-06-07,129873752,20432332,89504864,50315552
"1255",2013-06-08,129603496,20355498,89530936,50418668
"1256",2013-06-09,129280624,20278230,89521104,50631640
"1257",2013-06-10,128925800,20187422,89496208,50785988
"1258",2013-06-11,128703976,20114844,89929008,51009216
"1259",2013-06-12,129271816,20066420,91515432,51558884
"1260",2013-06-13,1.3e+08,19980280,93902160,52419916
"1261",2013-06-14,1.3e+08,19931948,96280288,53462372
"1262",2013-06-15,1.3e+08,19831026,97381496,53975716
"1263",2013-06-16,1.3e+08,19711328,98319336,54329480
"1264",2013-06-17,1.3e+08,19657596,99448568,54622428
"1265",2013-06-18,129840264,19552312,100207024,54741668
"1266",2013-06-19,129708840,19416642,101415048,54954744
"1267",2013-06-20,1.3e+08,19322620,103373448,55316636
"1268",2013-06-21,1.3e+08,19194176,105683760,55651156
"1269",2013-06-22,1.3e+08,19757782,109986288,56528500
"1270",2013-06-23,1.3e+08,19877438,113178912,57125032
"1271",2013-06-24,1.3e+08,19819456,115345376,57611152
"1272",2013-06-25,1.3e+08,19810894,117866168,58484368
"1273",2013-06-26,1.3e+08,19944564,119623640,58806648
"1274",2013-06-27,1.3e+08,19968272,120760256,58760464
"1275",2013-06-28,1.3e+08,19892272,122494280,58534312
"1276",2013-06-29,1.3e+08,19794504,124001840,58223488
"1277",2013-06-30,129991264,19798242,124776840,57886936
"1278",2013-07-01,129773464,19701894,125569344,57438472
"1279",2013-07-02,1.3e+08,19589384,126879600,57043256
"1280",2013-07-03,1.3e+08,19486834,127548664,56579964
"1281",2013-07-04,129892248,19372274,127913944,56075748
"1282",2013-07-05,129743512,19251424,128610008,55568828
"1283",2013-07-06,129848400,19121156,129002928,55064200
"1284",2013-07-07,129684584,18976386,129785640,54537728
"1285",2013-07-08,1.3e+08,18837072,130344824,54021924
"1286",2013-07-09,129883416,18692134,130788456,53513792
"1287",2013-07-10,129971408,18564006,131585384,53238708
"1288",2013-07-11,129690760,18418598,132038840,52854640
"1289",2013-07-12,129508872,18260902,132560880,52438068
"1290",2013-07-13,129580856,18102406,133331112,52014212
"1291",2013-07-14,129672104,17965508,133706256,51647548
"1292",2013-07-15,129327104,17842338,133520104,51301604
"1293",2013-07-16,128817888,17710992,133114936,51020212
"1294",2013-07-17,128315872,17601516,132781992,50834232
"1295",2013-07-18,127831688,17479480,132586120,50575536
"1296",2013-07-19,127410192,17362674,132506696,50366080
"1297",2013-07-20,126928768,17234840,132446728,50104016
"1298",2013-07-21,126423704,17103792,132504648,49827048
"1299",2013-07-22,125945280,16976510,132620392,49538332
"1300",2013-07-23,125448184,16842600,132929328,49229336
"1301",2013-07-24,124948536,16712821,133421384,48923220
"1302",2013-07-25,124437400,16589565,134021288,48630760
"1303",2013-07-26,123887624,16466887,134654208,48348512
"1304",2013-07-27,123643840,16453835,135982432,48286280
"1305",2013-07-28,123681480,16706996,136786448,48150668
"1306",2013-07-29,124021256,16654290,137243904,47985856
"1307",2013-07-30,124123096,16551914,137475008,47795576
"1308",2013-07-31,123911664,16531014,137834352,47751728
"1309",2013-08-01,123538024,16651817,137774544,47730996
"1310",2013-08-02,123068592,16590774,137540080,47629960
"1311",2013-08-03,122648768,16496010,137903056,47562996
"1312",2013-08-04,123372304,16540988,138471824,47504124
"1313",2013-08-05,124005208,16464212,138555616,47385328
"1314",2013-08-06,123919656,16382717,138493488,47244144
"1315",2013-08-07,123947624,16329357,138378352,47096152
"1316",2013-08-08,123807040,16253031,138232656,46940156
"1317",2013-08-09,124569464,16492430,138969744,47095448
"1318",2013-08-10,125627856,16575013,139018272,47060856
"1319",2013-08-11,125994368,16593658,139011104,47079328
"1320",2013-08-12,127508072,16932082,140838816,47794480
"1321",2013-08-13,128949600,17023476,142027488,48356048
"1322",2013-08-14,129272136,17236630,141974592,48598336
"1323",2013-08-15,128989040,17202018,141343232,48632752
"1324",2013-08-16,128553264,17108112,140789456,48546680
"1325",2013-08-17,129426096,17077498,140421584,48425048
"1326",2013-08-18,1.3e+08,16989262,140059664,48304572
"1327",2013-08-19,1.3e+08,17036694,140517504,48311012
"1328",2013-08-20,129971016,16960578,140562432,48265792
"1329",2013-08-21,129645464,16870736,140155504,48163164
"1330",2013-08-22,129167472,16779848,139589216,48083844
"1331",2013-08-23,128646168,16685778,139101792,47945284
"1332",2013-08-24,128099272,16585373,138843360,47759308
"1333",2013-08-25,127547952,16486539,138725456,47553492
"1334",2013-08-26,126996360,16387044,138613248,47347152
"1335",2013-08-27,126441144,16292127,138465824,47130536
"1336",2013-08-28,125877216,16196312,138379424,47084836
"1337",2013-08-29,125327784,16112428,138014944,46961168
"1338",2013-08-30,124785312,16032234,137426992,46811556
"1339",2013-08-31,124248656,15945150,137202016,46679456
"1340",2013-09-01,123874408,15891337,136737008,46536372
"1341",2013-09-02,123436944,15891819,135962512,46475800
"1342",2013-09-03,122955088,15844993,135211392,46355168
"1343",2013-09-04,122466280,15776895,134674864,46229220
"1344",2013-09-05,121950992,15695516,134394400,46073752
"1345",2013-09-06,121436488,15618909,134273968,45910636
"1346",2013-09-07,120968992,15551182,134248656,45749532
"1347",2013-09-08,120563712,15482577,134298928,45587432
"1348",2013-09-09,120137416,15410535,134385952,45421844
"1349",2013-09-10,119661864,15339313,134409712,45248864
"1350",2013-09-11,119184544,15271156,134343296,45074976
"1351",2013-09-12,118719304,15210152,134188624,44900708
"1352",2013-09-13,118243496,15142311,134030016,44720700
"1353",2013-09-14,117776024,15081504,133827920,44543860
"1354",2013-09-15,117800272,15076960,133965432,44380720
"1355",2013-09-16,119592976,15103994,134721568,44330908
"1356",2013-09-17,121145032,15087572,134790192,44371336
"1357",2013-09-18,121218088,15033670,134252576,44350784
"1358",2013-09-19,120926584,14979298,133518152,44292984
"1359",2013-09-20,120540536,14926372,132707984,44229148
"1360",2013-09-21,120124440,14870715,131858256,44133816
"1361",2013-09-22,119707248,14819618,131008048,44049460
"1362",2013-09-23,119289904,14781045,130161856,43954468
"1363",2013-09-24,118861944,14731313,129314600,43874776
"1364",2013-09-25,118427944,14682447,128467072,43739564
"1365",2013-09-26,117982832,14632529,127623864,43589992
"1366",2013-09-27,117539712,14584456,126789896,43427444
"1367",2013-09-28,117096432,14537923,125966792,43253068
"1368",2013-09-29,116664704,14494002,125163056,43081260
"1369",2013-09-30,116235064,14449488,124386920,42930108
"1370",2013-10-01,115853888,14412179,123681192,42808204
"1371",2013-10-02,115537352,14376207,123044096,42675760
"1372",2013-10-03,115269952,14335194,122421928,42522412
"1373",2013-10-04,114991664,14289139,121824536,42351684
"1374",2013-10-05,114693928,14248343,121369192,42275104
"1375",2013-10-06,114406904,14210103,120941608,42185180
"1376",2013-10-07,114236288,14170866,121882832,42446984
"1377",2013-10-08,114870504,14252133,124046608,43036744
"1378",2013-10-09,116213192,14239849,125697944,43551052
"1379",2013-10-10,117096248,14271757,126045944,43848524
"1380",2013-10-11,117079848,14234131,125720328,43958156
"1381",2013-10-12,117003936,14251289,125348840,44037136
"1382",2013-10-13,116993048,14233278,125137536,44046556
"1383",2013-10-14,116828568,14194904,125012488,43991964
"1384",2013-10-15,116566224,14156152,124810800,43897276
"1385",2013-10-16,116237352,14117452,124395184,43772952
"1386",2013-10-17,115869736,14078754,123826856,43644004
"1387",2013-10-18,115477632,14040106,123186048,43482792
"1388",2013-10-19,115078400,14001256,122513504,43307816
"1389",2013-10-20,114675824,13964284,121831880,43124672
"1390",2013-10-21,114271232,13927670,121148008,42931016
"1391",2013-10-22,113866488,13890370,120466680,42727352
"1392",2013-10-23,113674032,13854103,119825000,42613720
"1393",2013-10-24,113942728,13919121,119977288,42915772
"1394",2013-10-25,114652080,13895462,119916480,43134452
"1395",2013-10-26,114660208,13856414,119598120,43202216
"1396",2013-10-27,114379736,13829070,119251768,43289072
"1397",2013-10-28,114100400,13796269,118848832,43293644
"1398",2013-10-29,113745008,13761671,118378984,43255708
"1399",2013-10-30,113371064,13726982,117865824,43164908
"1400",2013-10-31,112988520,13692118,117320904,43033460
"1401",2013-11-01,112604032,13656404,116771216,42919424
"1402",2013-11-02,112220848,13620601,116216608,42765752
"1403",2013-11-03,111838416,13585773,115661224,42586824
"1404",2013-11-04,111460520,13552029,115112432,42397616
"1405",2013-11-05,111086424,13519996,114571968,42200876
"1406",2013-11-06,110715824,13488757,114040232,41997056
"1407",2013-11-07,110348992,13457813,113517888,41786788
"1408",2013-11-08,109985600,13427550,113005224,41570036
"1409",2013-11-09,109625400,13397550,112503568,41349800
"1410",2013-11-10,109268128,13367629,112012520,41125720
"1411",2013-11-11,108913712,13337572,111531280,40897256
"1412",2013-11-12,108559392,13304158,111056496,40660676
"1413",2013-11-13,108210856,13274413,110594688,40423080
"1414",2013-11-14,107866288,13244629,110144096,40183436
"1415",2013-11-15,107524096,13215085,109702872,39939796
"1416",2013-11-16,107531224,13319331,110065016,40142332
"1417",2013-11-17,107421864,13325399,110052368,40229960
"1418",2013-11-18,107131328,13290005,109819464,40104408
"1419",2013-11-19,106820872,13256249,109535208,39949316
"1420",2013-11-20,106500744,13224676,109216712,39774632
"1421",2013-11-21,106177744,13193676,108877088,39584104
"1422",2013-11-22,105854760,13163356,108526400,39381824
"1423",2013-11-23,105533744,13132581,108169768,39168828
"1424",2013-11-24,105211952,13100599,107810952,38947576
"1425",2013-11-25,104893704,13069558,107447952,38720636
"1426",2013-11-26,104577080,13037727,107077256,38486772
"1427",2013-11-27,104802368,13246863,106810056,38353216
"1428",2013-11-28,104931256,13227814,106624160,38282028
"1429",2013-11-29,104737920,13191242,106261952,38067864
"1430",2013-11-30,104471288,13155860,105892936,37842980
"1431",2013-12-01,104167168,13118200,105517576,37609316
"1432",2013-12-02,103857856,13081566,105138472,37369400
"1433",2013-12-03,103548536,13045502,104818792,37177048
"1434",2013-12-04,103245736,13011414,104435048,36929512
"1435",2013-12-05,102948408,12978795,104048896,36678616
"1436",2013-12-06,102653536,12947788,103662128,36425536
"1437",2013-12-07,102360576,12916856,103273392,36169156
"1438",2013-12-08,102073960,12887108,102883392,35910236
"1439",2013-12-09,101790664,12857583,102491656,35647960
"1440",2013-12-10,101510128,12828566,102098688,35383268
"1441",2013-12-11,101333312,12898517,101704776,35127980
"1442",2013-12-12,102560120,13837386,101682440,35145136
"1443",2013-12-13,103220920,13894724,101439712,35043304
"1444",2013-12-14,103247608,13843850,101111136,34839716
"1445",2013-12-15,103043064,13788951,100761824,34619740
"1446",2013-12-16,102769536,13730544,100396664,34385380
"1447",2013-12-17,102475048,13671864,100022904,34141844
"1448",2013-12-18,102178960,13614775,99642040,33889476
